uid,avg_turnover_rub_1_month,avg_turnover_rub_3_month,avg_turnover_rub_6_month,pnl_rub
21964,0.056384962740875,0.0519567600467263,0.0533510697111964,49637.82
9886,-0.0359733398714963,-0.0352308569266368,-0.0411970537217513,49660.0425
805,-0.0025753561444424,-0.0205900832197694,-0.0195955915199177,49675.649
7208,-0.0132030075540066,-0.0216550465347782,-0.0240065132128998,49700.866
16500,-0.0358776315228084,-0.0421371009438824,-0.0421298075524796,49780.2375
8219,-0.0128299575387189,-0.0292826506146035,-0.0290858726850987,49801.43
4682,-0.0114844349073927,-0.0409773829730258,-0.0239978992131877,49806.41
16218,-0.035806770239063,-0.0506555996559327,-0.0507738755228356,49811.285
2184,-0.0167870962390943,-0.0028845539175296,-0.0205923807606248,49819.2475
5784,-0.0360185812844745,-0.02904581020598,-0.0273385151854475,49819.81
6181,-0.0125636526119039,-0.0011878582940397,0.0071787730852188,49821.13545454545
6608,-0.015990303691247,-0.0230759670002425,-0.0008523853262645,49852.596
12126,-0.0365965117260602,-0.0489275442723562,-0.0557284572407216,49853.315
12772,-0.0115040727468869,-0.0332830649957459,-0.0384401968716587,49869.1375
5580,0.0109119637949644,0.0468322706047428,0.0481510413321094,49886.6625
1533,0.0232282729929765,0.0323309617750044,0.0615913965546468,49887.60666666667
12424,-0.0360066281555487,-0.0602913610469817,-0.0658820004912323,49894.49
18694,-0.0355853279806147,-0.0425895440762603,-0.050726357556733,49991.12666666667
10829,-0.0565476868398906,-0.0508069939088462,-0.0505949460198615,49992.09
105,0.2916977522713096,2.7772470880442683,2.511162772569029,50000.0
6328,-0.0359310965655358,-0.0401108316636394,0.0001428631279039,50021.515
2188,-0.0119443018466856,-0.0136386278619355,0.0026519851125169,50029.07
7731,-0.0124114093697919,-0.0323849795271301,-0.0225767817051071,50032.17999999999
2066,-0.011733039884154,-0.0390612680674567,-0.0470613901400522,50033.03857142857
9921,-0.0353332101779908,-0.0696491054349164,-0.0703562028866382,50078.86
3136,-0.012103521791183,0.0063035964012245,0.0070249431303163,50087.0125
3765,-0.0675337157636705,-0.0690568357392297,-0.071090989902189,50097.04
4584,-0.0141323918035325,-0.006660023680338,-0.0186191694653984,50143.3425
7550,0.0252310113345385,0.0118422126304581,0.0421250789177495,50156.55
21786,-0.035666459810535,-0.0511665519262145,-0.0554434160631839,50162.925
2882,-0.0360458911989851,-0.0587364178443298,-0.0484508431701982,50162.93
14035,-0.0354225375471953,-0.0432044815661641,-0.0605753553040292,50162.93
14087,-0.0357994235681875,-0.0298320726807473,-0.0313411495868279,50162.93
12617,-0.0354985579783447,-0.0262897821513493,-0.0144343694324681,50162.93
17141,-0.0347425985933966,-0.074684965286827,-0.0763500825846992,50162.93
13325,-0.0354684297684555,-0.0303263260057005,-0.0378132827096352,50162.93
13037,-0.035602479255243,-0.0382571055296899,-0.038192618005511,50162.93
18205,-0.0368003291603402,-0.0354105608163462,-0.0403516805967568,50162.93
5013,0.0745031930556777,0.0496028952746869,0.0456414445194189,50170.4125
12661,-0.0116904930118226,-0.0133745167672789,-0.0129432406432258,50219.915
9730,-0.0170914097530059,-0.011798075329641,-0.0244867597361578,50248.68333333334
16232,-0.0352796105795293,-0.0379211314119288,-0.0378516913694479,50267.825
15958,-0.0352385111004556,-0.054853101430158,-0.0550332517191091,50294.64
15387,-0.0114508055150134,-0.0321622502931027,-0.0320079198896314,50309.65
3209,-0.0126132569178508,-0.0319982978186527,-0.0280902565108238,50327.04142857144
19294,-0.0353187133319648,-0.0482261599380585,-0.0606309912002851,50342.135
16642,-0.0115929307698064,-0.0132729944126691,-0.0128402217706026,50366.32
133,0.1110934255685921,0.1240561633583176,0.1642074535648249,50380.83
484,-0.0656119205267382,-0.069484648844031,-0.0739426102791171,50381.67
3647,-0.0352109190779091,-0.0561636385995673,-0.0670447295010896,50392.75
6895,0.0121094959288254,-0.0045583443450033,-0.008102803462376,50402.98
8269,-0.0111600691508635,-0.0312282029206307,-0.0384050076832723,50424.990000000005
14161,-0.0370527120860675,-0.0613264089295995,-0.067775873746503,50427.52
4599,-0.0288943012105616,-0.0426016260841587,-0.044813689319968,50435.03
11522,-0.0114800868334849,0.0770965795325141,0.1173529083124032,50443.084
15183,-0.0352334096382139,-0.0485547309611282,-0.0487496926401516,50466.205
7912,-0.0108830473631444,-0.0125342963932986,-0.012090634771197,50492.115000000005
7076,-0.0290592431472035,-0.0347106423185597,-0.0322865498089322,50507.55307692308
5371,-0.0352797880961397,-0.0719852316588973,-0.0740866141483461,50539.15
2354,-0.0242621362933387,-0.0363094990239371,-0.0422933969125792,50540.37666666667
4810,-0.0111780882317563,-0.0193364394558,-0.0189930466824851,50548.628
10773,-0.0108517666980916,-0.0343689112562817,-0.0416470007536986,50550.363
13593,-0.0352678295004038,-0.0408200397600316,-0.0403496353289089,50557.215
4127,-0.0164063861431091,0.0859853485231805,0.0958596659244447,50565.528000000006
7161,0.0970311402737082,0.0048024881713456,-0.0071220391609899,50568.885
16097,-0.0346011219807911,0.0432600221980818,0.0445261352215417,50573.39
4130,-0.0234646416660939,-0.025626585500061,-0.0263780550358392,50577.6
15725,-0.0352000739579486,-0.0635775238760942,-0.0638862788984278,50588.64
2259,-0.0107819184400629,0.2558438159411386,0.2369991629287184,50657.36
1848,-0.0118522185346831,-0.013542806830545,-0.0131140114321619,50677.58
16908,0.073007685495277,0.0747616139273151,0.0764920847728047,50693.39
10303,-0.0288077269132202,-0.0128986878348776,-0.0220353259865868,50703.814
13613,-0.0375287165922715,-0.0476103893381513,-0.056335900588146,50710.57714285714
1129,-0.0367434592231852,-0.0568881569188801,-0.068767519085512,50712.27
6150,-0.0110363152406775,-0.023908143742181,-0.0340742056115688,50745.8525
10077,-0.0357745906860073,-0.0507532222531734,-0.0549654564177767,50761.875
16194,-0.0362775235572613,-0.0421914156069969,-0.0421849228557295,50789.96
4749,-0.0108742863872115,-0.0132198433862158,-0.0099784499169448,50795.395
7563,-0.0355144910482424,-0.0394564985062375,-0.0524103186072168,50809.5625
2488,-0.0101034688997925,-0.0030103740657869,-0.0132663440442713,50822.21166666667
9861,-0.010953114867768,-0.0179944725044467,-0.033983934176746,50832.95333333333
12238,-0.0371018865251591,-0.0622773640349109,-0.0649895736735328,50841.43333333333
6321,-0.0112361308704285,-0.0023589343479938,0.0038495125494289,50845.04571428571
3342,-0.0405114449626637,-0.0453660471417557,-0.0533723907988094,50923.63625
20508,-0.034602865480655,-0.0372169168050431,-0.0371370960946929,50942.12
12901,-0.0143248756119444,-0.0379781719338371,-0.0447736975657269,50947.1
10512,-0.0107440257162103,-0.0200021947763992,-0.0190804338022003,50954.322
5301,-0.0118001372653938,0.0318350073255658,0.0465906720932533,50971.695
17833,-0.0343491750589639,-0.0394622234161426,-0.0531721407358032,51009.75
5719,-0.0106991333986031,-0.0569302201467124,-0.0634957786758585,51019.74
5100,-0.0356441271688418,-0.0383004439582228,-0.0382365952759937,51040.78
5558,-0.0096859606969541,0.0001407922576594,-0.0272794439133716,51043.89
6045,-0.0457159186569983,-0.0585352912058221,-0.0561472959732872,51046.93
14228,-0.0352016892456412,-0.0378400472022267,-0.0500812777963114,51047.91499999999
21950,0.1391689943584818,0.1061680794148752,0.224105777877444,51084.06428571429
17309,-0.0098320575893564,-0.0393662001712883,-0.039318061559781,51153.2
12453,-0.0347805593326199,-0.0503379594118459,-0.0426545674652067,51157.83
13924,-0.0348631648289044,-0.0468683370199989,-0.0453829758677798,51160.06666666667
5464,-0.0105453025169801,-0.014971349892765,-0.0179235907042495,51189.14684210526
2231,-0.0099680465559961,-0.0115821551295083,-0.048825093562326,51192.26
4462,-0.0444966456636481,-0.0674304783939517,-0.0678438267659961,51198.65
6710,0.0306475445176,0.0040064263357864,0.0384370593792973,51227.95
4764,-0.0357132702496138,-0.0364633177158577,-0.0451487009672372,51251.42
9647,-0.0348089064110491,-0.0542784410841808,-0.066854645179067,51254.26
6183,-0.0102277757400094,-0.0153759304075641,-0.0142166647815995,51258.453
12067,-0.0343122763593647,-0.0533438746358161,-0.0631668500106003,51262.5
4179,0.0870805805708188,0.0819780267806924,0.2685280743576284,51275.2625
16492,-0.0258347699300602,-0.0280929187567836,-0.0278786032596839,51299.4975
1266,-0.009065971299531,0.0288809099059414,0.0286794067614107,51300.91
6531,-0.0108009941831639,-0.0375645408600342,-0.0430139280292719,51321.064
20393,-0.0357627765825346,-0.0559492777717697,-0.056145586547661,51331.98
11815,-0.01121836241847,-0.0128832220970263,-0.0124447039096193,51337.085
20794,-0.0346731370623349,-0.044278500047094,-0.0443027725344001,51376.63222222222
6256,-0.0102456852938756,-0.0260673255710518,-0.0322604099006605,51410.84
21047,-0.0345036078054456,-0.0010290105732054,-0.0111483083882255,51417.0
7897,0.1013115992485963,0.0466505613370594,0.0372159944292799,51463.94857142858
21706,-0.0344895454161094,-0.0511668412562257,-0.0564168642542882,51477.39
9923,-0.0346081547742433,-0.0478175233901215,-0.0398852004611315,51487.81
9425,-0.0278493408092478,-0.0238932901075137,-0.0168284459275344,51496.79
9969,-0.0350836726753982,-0.0412832085032631,-0.041263328076977,51507.24
10215,-0.0371452665236471,-0.0398625155009399,-0.0398216929611886,51517.02
7911,-0.0095804160181039,0.0110231938067845,-0.0245887216348612,51525.84
20581,-0.044036807399322,-0.0470337883430673,-0.0470986759104995,51540.295
428,-0.0111033748736665,-0.0359653822889341,-0.0424213180340441,51544.455
12992,-0.0342324236255012,-0.0587056016596834,-0.0650917029300203,51548.80833333334
1636,-0.034684114657891,-0.0225816630078234,-0.0393494952638949,51552.11
2957,-2.382390900494503e-05,-0.0517693008519124,-0.0465270389881746,51564.77
9831,-0.0347768041927282,-0.0445374313344333,-0.0516555668668255,51566.9875
5023,-0.0347516437918861,-0.0693856211273945,-0.0697141211553296,51572.83
11883,-0.034421409672477,-0.0364554776786338,-0.0363644327667453,51582.21
15572,-0.0346185951439544,-0.0270306536724983,-0.0268006795666148,51606.4
10284,-0.0281903471669834,-0.0365537414447349,-0.0393180284994745,51612.68111111111
4211,-0.0101835667805536,0.0289954756337534,0.0639641119977956,51615.79
6315,-0.0128875877657039,-0.014459874683761,-0.0203200216150108,51620.28999999999
12006,-0.0232482339358448,-0.0197010312536988,0.0173788358728122,51621.05
8328,-0.0099954346905898,-0.016209615490785,-0.0253118927202439,51623.87
15301,-0.0112608029886034,0.0088829750262266,0.0096423437908648,51625.574
17110,-0.0335007335427372,-0.0360700486405186,-0.0420631517160277,51627.3
4363,-0.0098422150258529,0.4226060392334084,0.2543826300442259,51661.28
7528,-0.0338673504186396,-0.043718870809216,-0.0517818775338533,51663.9175
8368,-0.0334618057282281,-0.0360295407216033,-0.0537283550211207,51683.49
635,-0.0334943194271637,-0.0360633741719711,-0.0684813363185222,51688.87
7700,-0.0317881821680913,-0.0239338720011447,-0.0219342575128267,51714.605
11531,-0.0110255640106033,-0.0207577803904124,-0.0206813530248038,51723.71666666667
10094,-0.0337656401570246,-0.0513296980487464,-0.0548109264505368,51741.955
14414,-0.0055535024249803,-0.0069884218834546,-0.0064630097824954,51746.8
10902,-0.0092337965669078,-0.0213039044412733,-0.02098951362327,51775.77
9138,-0.0342308930905578,-0.0287201851423628,-0.0179191194527252,51783.11
1916,-0.0342343979347793,-0.037972131507448,-0.0402094714722782,51811.63
11353,-0.0342308930905578,-0.0278943506073076,-0.0317514144931251,51830.12
3452,-0.0005280936363826,0.0034578838677825,-0.0001540784924024,51832.43428571429
16046,-0.0340748692272486,-0.033887185040094,-0.0337582815086723,51847.48666666666
9103,-0.0336461942840977,-0.0460432725774247,-0.0588616172907822,51851.576
6261,-0.0093385769532745,0.0054662099449775,-0.0128751650593936,51854.06333333333
15132,-0.0340938038510051,-0.0480160471448134,-0.0480954139665566,51894.804375
15706,0.0980166441424085,0.0295085979270068,0.0305720043228395,51950.76
17774,-0.0313721937671402,-0.0550581946719722,-0.0575941522283083,51966.73666666666
12211,-0.0092891764667386,-0.053737415257682,-0.035266482904193,51971.23
1875,0.0144194543910109,0.0074035038555648,-0.0087530301194941,52031.83
7923,-0.0138287770123086,-0.0083130141236294,-0.0187174419205908,52040.758571428574
9676,-0.0331966708488281,-0.0523017031328554,-0.0595335676825196,52072.545
4746,-0.0337929895872897,-0.0475172101744554,-0.0526861084227543,52078.438
13888,-0.0352444942663496,-0.0317083214312702,-0.0291971270561781,52109.085
5009,-0.0077257112982,-0.0446695273944509,-0.0446995639272355,52115.05
14194,-0.0339556718947676,-0.0031935162371662,-0.0123334636756249,52115.496666666666
16414,-0.0350195729849028,-0.0376505387282433,-0.0375771099403576,52128.14
4956,-0.0090917356539659,0.032770051238639,0.0338815339783421,52157.06
4330,0.1036066381609713,0.0608620922198932,0.1508328699465878,52187.956
21606,0.0698749644859133,0.060670992404646,0.0465841129808152,52203.30133333334
9419,-0.0101764999081099,-0.0351359155448384,-0.0352303101430366,52206.25130434783
10649,-0.0335317860561394,-0.0517075463031485,-0.0556523704474108,52230.47
9669,-0.0337905153296233,-0.0613801199184614,-0.0622599059944448,52230.54
1974,-0.0345378586091087,-0.0490617405596216,-0.0648219231352052,52231.78
16410,-0.0342470446265688,-0.0403047103659675,-0.0402704061204725,52234.84
5018,-0.0328958980400376,-0.0384851642545093,-0.038030399959883,52245.5
16840,-0.0338262572186615,-0.036408785526614,-0.036317052336298,52270.93125
5859,-0.0113073407312703,-0.0100696035797688,-0.0174710021342438,52274.34222222222
21372,-0.0103442959514685,0.2765548021854543,0.2104656897912437,52281.50666666668
390,-0.0095341865278908,-0.0222309166195304,-0.029532757595672,52292.58222222222
21973,-0.0338021713941458,-0.0363837220433748,-0.0483405324505238,52303.16
14078,-0.0335437421616033,-0.0291694746096709,-0.0277696584667896,52305.154285714285
8260,-0.0337843674182903,-0.0473003310439071,-0.0369650992200707,52327.56481481482
6331,-0.0091473167476384,-0.0286586955342853,-0.0352900424209853,52337.69666666666
17413,-0.0337818049474716,-0.0363625289098564,-0.0496004871150019,52399.7
20813,-0.0339078176731477,-0.032357112005565,-0.0322056540144204,52402.58
21601,0.1555572961332517,0.4779323800647193,0.4267625033066381,52439.04400000001
5821,-0.0367246842887367,-0.0284903513606797,-0.040670905519045,52459.645
21063,-0.0336697836973201,-0.0497912251423198,-0.043893758876067,52489.325
11109,-0.0342797573999136,-0.0448345851767543,-0.0524158284609006,52496.36000000001
1829,-0.0102690347192877,-0.0086746935495515,-0.0052100008854845,52512.386666666665
5649,-0.034970291238172,-0.0479454129402068,-0.0416978132434347,52519.066000000006
9133,-0.0089070086303418,-0.019604913502339,-0.0159259683912216,52531.47
6922,-0.0334744339910221,-0.0362448753758883,-0.0421411278543118,52548.178
2536,-0.0134904446277175,-0.0264197728948134,-0.0338889411144192,52565.469375
17823,-0.0359650053583326,-0.0511987304910646,-0.0466778061857734,52599.145
8470,-0.008803595031867,-0.014269413617389,-0.0108240081446273,52604.885
11566,-0.0333308876922108,-0.0598073453200633,-0.0711872918765173,52617.23
9738,-0.0084392218818552,0.00148450353789,-0.0065079357431983,52621.255
555,-0.0345263688181342,-0.044886137794472,-0.0485760137124267,52629.765
5392,-0.0087225027202799,-0.0281939744574759,-0.0379972448020552,52644.333333333336
9881,-0.0328772936597525,-0.0456338594135512,-0.0539559599860313,52647.6
4955,-0.0276705717698084,-0.0378395328890442,-0.0272030276758479,52650.32
6076,-0.0093376243530018,-0.0080196821325416,-0.0186343883933069,52670.33666666667
12778,-0.0320056306810123,-0.042225101378952,-0.0423226042696211,52682.87
14271,-0.0334651332965164,-0.057924253873235,-0.0693634289503057,52684.63999999999
12427,-0.0334545006257395,-0.0540409920802339,-0.0525098964324095,52704.48
7601,-0.0339165627471956,-0.0530586133651647,-0.0559903888764355,52708.10666666667
5337,0.0147217621872725,0.0007059635849253,0.0019104094717457,52724.615
249,0.5949843912137943,0.5482353436772621,0.5828340032155115,52740.77
15149,-0.0207245141437094,0.0205918146626309,0.0215237807778662,52766.26000000001
10539,-0.0211520860564746,-0.0198239451030553,-0.0262112901300221,52788.98857142858
21605,-0.0098802265479608,-0.0495150236624459,-0.0335381142458667,52789.21666666667
3330,-0.0332979248552775,-0.0504250962664,-0.0553733503977028,52797.26666666666
11210,-0.030679698123356,-0.0466436490697577,-0.0519591695333814,52833.18
5244,0.0102034271576243,0.0300474936148513,0.008907138648622,52864.13
1884,-0.0080886026632906,-0.0146622347639116,-0.0035134959653366,52910.04666666667
15287,-0.033355837745106,-0.0526555773488086,-0.052803334433472,52913.91818181818
16379,-0.0336359802815877,-0.0322293084346288,-0.0320759665200191,52956.03200000001
10464,-0.0335890392888924,-0.0540596400532404,-0.0626497526178922,52966.335
13719,-0.0306572320433585,-0.0386736063276525,-0.0484532958209164,52983.325
15119,-0.0339812061016505,-0.0485624356648608,-0.0518721893346378,52990.7425
6207,-0.0089404836626936,-0.0417209500680366,-0.0416399874131631,53042.10400000001
5693,-0.0091377474745926,-0.0310907703427392,0.0131141599815893,53081.795
6875,-0.0102071522243217,0.0753487617433443,0.0194222281429325,53099.6875
9092,-0.0439385646425833,-0.0548531931276981,-0.0588058366411228,53111.875
8129,-0.0116295078043564,-0.0461607353714439,-0.0577516341461392,53112.917
5922,-0.0211290915328933,-0.0352304788166599,-0.0469775396494883,53156.58142857143
4918,-0.0076794376895679,-0.0435615166711809,-0.048081830318412,53177.525
5512,-0.0085219312794601,-0.0040476272385291,0.0112417679907857,53229.15571428571
14124,-0.0076189978531501,-0.0386189187908027,-0.0425166987174976,53233.775
3365,-0.0071073533367622,-0.0324667612812319,-0.0365150311545136,53253.000555555554
7963,-0.0073925071298394,-0.0283777894982083,-0.0137575823214707,53300.914615384616
15300,-0.0329895756492445,-0.0227471569084088,-0.0224540407478272,53341.83
16186,-0.0328881850413051,-0.0354326364112287,-0.0353265140281033,53357.945
12582,-0.0086001104670184,-0.0277731048997509,-0.0349830745540078,53371.496
610,-0.0075256702951464,-0.0191666817318125,-0.0245039076238241,53410.49399999999
14511,-0.0328643049313099,-0.0354077869925915,-0.0353012983098194,53419.15
12622,-0.0329475120517759,-0.0647910271915647,-0.0722546964981609,53427.43
16855,-0.0071074221561093,-0.0086054161910738,-0.0081038398366183,53440.8225
12179,0.0399010166981179,-0.0115277504359487,-0.0219780235889941,53443.8790909091
1145,0.8203816604569327,0.970203815306272,1.0599449677681134,53444.95714285714
4217,-0.0201731123785128,-0.0401552741951365,-0.0564033426982176,53465.21
22199,-0.0070374550568471,-0.0461698704787409,-0.0462220232287919,53473.14
18442,-0.032862245078486,-0.0354056435290495,-0.0536595806161058,53473.46
14795,-0.0347112576799696,-0.0318399291007188,-0.0338351505386769,53483.54
11642,-0.0339120876988848,-0.0364980999198616,-0.0297656792786506,53486.22
8064,-0.0328458742855653,-0.0630710112479653,-0.0656985295501477,53498.113333333335
16631,-0.0326913694390774,-0.0352278319402658,-0.0351186905808646,53501.68666666667
13312,-0.0330483077573037,-0.0393307942603459,-0.0548878236776159,53504.66
5697,-0.0074816374340247,-0.03115323946177,-0.0333147022337156,53517.3425
16982,-0.0328235214441804,-0.0353653480781403,-0.0352582338129516,53532.58500000001
10492,-0.0441113438837532,-0.0573527181211403,-0.0610358373124498,53542.98
1424,-0.0011299524602592,-0.0133689080445579,0.0109142864783582,53564.87545454546
13865,-0.032532976650469,-0.0420033338940463,-0.0396926862498577,53591.2375
5242,-0.0066507623519637,-0.0392506234081512,-0.0366153003732616,53592.5775
4760,-0.0088022679164154,-0.0355168605213177,-0.0484137100345319,53606.82333333333
12409,-0.0441163573269124,-0.0627694150091994,-0.0646912382336781,53628.53666666666
4961,-0.007309541913741,-0.0259140740383957,0.0017741749311936,53640.11
13424,-0.0327059408262638,-0.0352429947891971,-0.0351340769419145,53649.77
10953,-0.031549898630659,-0.0417785780082632,-0.0417659997115463,53653.92
3692,0.0655340294689008,0.002851138718843,0.0114097405228931,53688.61
13332,-0.0327748449145975,-0.0422332859503505,-0.0558537526359839,53726.38
3852,-0.0121883703253784,-0.0268119591758997,-0.0342012089797053,53738.07307692308
6833,-0.020457003316394,-0.014525715478847,-0.0023176040058119,53738.885
9588,-0.0328566401539693,-0.0490656224432945,-0.0346785382745699,53753.09
9340,-0.034147976897227,-0.0423950067706187,-0.050816334617153,53754.28
7797,-0.0326074105462529,-0.0351404651033233,-0.0350300358891855,53784.065
6267,0.0069100735645357,0.001788537556934,-0.006111200992248,53785.622
15547,-0.0326691068000607,-0.0352046656467685,-0.0350951827982868,53812.28
13817,-0.0321190795766133,-0.0585591182440491,-0.0560855604990714,53830.21
5854,0.0186918100238351,0.0044263285672291,-0.0094859605954176,53841.270909090905
332,0.1293790550956801,0.0826335355983157,0.0997999151621013,53854.58666666667
1325,-0.0191198720089855,-0.0375692294656027,-0.0477191161016944,53861.310000000005
19965,-0.0327411869503989,-0.059509161046835,-0.0620743768054043,53925.14666666667
6329,-0.0342342906099489,-0.0460577244759365,-0.0461082241071845,53925.6275
10328,-0.0324761694526971,-0.0196112292815292,-0.0137760443325174,53925.76
9644,-0.032546954639476,-0.035077555253373,-0.0581822191043823,53937.69
10344,-0.0073904711278593,-0.0273527918334649,-0.0293122609997687,53957.94714285714
10114,-0.0061840049110048,0.0299397714234308,0.0096189794154854,53962.14
3134,-0.0073972929849558,-0.0134742719873096,-0.0257608513993297,53987.45
9115,-0.0287809877130648,-0.0255876697763476,-0.0253364249719864,53990.51666666666
19860,-0.0271239654630121,-0.0294344435449891,-0.0292399031606585,54051.575
5896,-0.0059445134457575,-0.0016921528443989,0.0606453216651671,54092.32
2592,0.6175837771430998,0.618603858204548,0.5224211045469007,54095.984
21369,0.0892317915697349,0.0637632785861416,0.044655709898036,54104.66142857143
9855,-0.0328958980400376,-0.0588641409924494,-0.0601373752219211,54139.77
3937,-0.0552497027354027,-0.0556449778193638,-0.0558368009786438,54166.28
5417,0.1622157392807723,0.0749853710403933,0.0763990143553273,54170.295000000006
6582,-0.0323239851124175,-0.0483953954186566,-0.0628834777372987,54175.41333333333
20992,-0.0325351830499078,-0.0350653058476012,-0.0349537687279139,54183.31
8202,-0.0064946877573435,-0.0045315484082635,-0.0283523347023106,54204.35400000001
13497,-0.0324335237946634,-0.0517747010051849,-0.0578267732195127,54205.58
3806,-0.0049847994432731,-0.0345360875971129,-0.0200785949206151,54213.96
146,1.0403518235882026,1.0821048976276677,1.4186966405775856,54214.693846153845
10316,-0.0337696699009813,-0.0523140871544933,-0.0637539027450925,54220.670000000006
3708,-0.0322991710202485,-0.0374780872498815,-0.0360322015505413,54225.04
13819,-0.0318590552879965,-0.0435922560743228,-0.0436064127948031,54228.493333333325
7379,-0.0319291430180988,-0.0386858801407693,-0.0456135818546263,54238.9175
14840,-0.0320049281443281,-0.0347142851953801,-0.0370716558329712,54256.48
6158,-0.006324799719546,-0.0190824413069285,-0.0200553596104825,54256.545
1670,-0.0084295936241466,-0.0248190524001683,-0.0314752677157833,54271.10181818181
12855,-0.032360133157088,-0.0488951900971624,-0.0466042885964074,54329.65
9828,-0.0091666043029882,-0.0115575239510707,-0.0357659700667369,54362.7675
13844,-0.0343423953891386,-0.0508581240305224,-0.0574405415135348,54376.92
5172,-0.0059689965724236,-0.0378069124513597,-0.0502181534253948,54392.61000000001
17780,-0.0339994995184252,-0.0564016344678367,-0.0549659982559574,54403.9
6282,-0.0080906927726741,0.0702163153979169,0.0065788942977279,54405.19
429,0.5255333515390769,0.4861925673413289,0.4474774863147914,54412.74909090909
12896,-0.0349117688287003,-0.0375383587337268,-0.0309733349176134,54415.44
60,-0.0056257055785479,-0.021799702824687,-0.0230535557070337,54425.84
21495,-0.0327619707313007,-0.022784320593073,-0.0321827854240458,54426.4025
7727,-0.0333393161726215,-0.0355136349605898,-0.0292547752950552,54428.73
2219,-0.0319704898961209,-0.0344776914445318,-0.0343574924341456,54457.4725
8995,-0.0148619742418614,-0.0511184702053492,-0.0502083520698045,54483.54
10081,-0.0319862483289388,-0.0217866088215991,-0.0330764917420493,54485.91
3190,-0.0063293354185057,-0.0077957464247823,-0.0072822349118602,54503.62
8943,0.0157864232671728,0.0170998632614744,0.0009721694250179,54511.94
11698,-0.0319438921367859,-0.0495255688429672,-0.0567105491077165,54529.15
11396,-0.0291759276168698,-0.045123986788636,-0.050644135291011,54533.77
15966,-0.0046809273141157,-0.0060804284015692,-0.0055416317745426,54539.995
8259,-0.0351592116490431,-0.0455413839271666,-0.0527755177632787,54549.65333333333
82,-0.0073113810312097,-0.0088176538848356,-0.008319206078108,54554.08
14283,-0.0051147692455893,-0.047121997180861,-0.0622059502420687,54604.58
21847,-0.0072281903936922,-0.0218771972777199,-0.0251866625056375,54610.162
3150,-0.0321198419645544,-0.0390775296238575,-0.0390251357852544,54629.25750000001
13296,-0.0322336094565706,-0.0596262010661622,-0.0629092065110808,54629.59
6742,-0.0328958980400376,0.0132536556806238,-0.0250568298865304,54635.85
4435,-0.0087319520255758,-0.0291652246910826,-0.0280603019970552,54640.030000000006
1797,-0.0324780025876189,-0.0553059954465856,-0.0599280039950484,54648.835
11157,-0.0503581353792232,-0.0652598433082149,-0.0657424023372779,54660.886666666665
13009,-0.0067745381036037,-0.02613850824305,-0.0270743039802618,54670.71
344,-0.0061360195890876,-0.0497234349269008,-0.0535295998525866,54693.49333333334
2877,-0.013598109045031,-0.0214136117294261,-0.0200179648095652,54707.490000000005
2909,-0.0330328691672649,-0.0478289394368746,-0.0453752947419628,54723.47166666667
1163,-0.0062736518307376,-0.0077378026052624,-0.0072234369556331,54728.01
21654,0.0342532080654077,-0.0081766101492886,-0.0300895580102792,54734.44
14408,-0.0052828855211457,-0.0096953722858679,-0.0092098627271044,54741.76
15259,-0.0317111809602481,-0.0058293764417261,-0.0052868791146748,54760.88
3309,-0.0309338935373414,-0.0440336880759889,-0.0409346546048298,54767.5875
8966,-0.0254504738799253,-0.0440677168387832,-0.0004989410056428,54783.35
13173,-0.0201422982730472,-0.0451116098499268,-0.0526679352072815,54788.3
788,0.1054293842866606,0.1242314557789702,0.2132155093015341,54797.834
1488,-0.0057855165316441,-0.0072298535882249,0.0059595352402755,54803.08
8984,-0.0199973927842524,-0.0058612049481879,-0.0369139440615294,54834.50666666666
21701,-0.0199927822690726,-0.0500862467769125,-0.0557037940166047,54843.44
3039,0.111513705962087,0.0782255916984105,0.1327161326073123,54851.39375
4855,-0.0051637601167585,-0.0239456871864979,-0.0236702382890296,54853.25
16734,-0.0316652208422367,-0.0341600313282886,-0.0340351497621448,54861.03833333333
12649,-0.0315917300227857,-0.055816533149337,-0.0597139785812733,54868.44
11103,-0.0311071388670588,-0.0381060959888792,-0.0489469415652158,54871.4
21966,0.6418252845513613,0.4433464220801,0.450510118021585,54891.2
3673,0.0143553037162479,0.0246450792504674,0.024556267209505,54901.19285714285
3604,-0.0315603441371088,-0.0629778311058447,-0.0647792826962257,54930.58
14298,-0.0584882365070493,-0.0667154954140653,-0.0670705065634382,54933.1
13051,-0.0313451175215178,-0.0017850590766414,-0.020316631862497,54940.13333333333
5362,0.0344058909512714,0.0095115184920121,-0.0031148106314933,54972.168333333335
21617,-0.0052571600532663,-0.0429622348014213,-0.0557215410590505,54977.375
15617,-0.0317954923351153,-0.0482861146234228,-0.0483694624486418,54997.08
16727,-0.005136838655214,-0.006554845469946,-0.0060230421173703,55065.15
12970,-0.0309061519511197,-0.0435397783426481,-0.053802003097481,55069.2175
7439,-0.0183689923972019,-0.020324100631402,-0.0199952667475663,55070.56
16759,-0.0335760878482212,-0.0361484616245237,-0.0360528910585844,55070.86666666667
7330,-0.0641203181426631,-0.0581641367726451,-0.0647777815416917,55093.42166666667
7288,-0.0318966847866572,-0.0344008905393851,-0.0342795594242675,55109.14
7613,-0.005136838655214,-0.0024959787685527,-0.025200782195589,55109.2
